# $Id: gal-survey-grid-coords.csv,v 1.1 2007/12/19 23:15:03 kilsdonk Exp $
# Galactic Survey grid.
# Prepared by P. Backus
# Freq 1720 MHz
# Grid Spacing arcmin degrees
# Long          7.77  0.129523
# Lat           2.62  0.043690
# dl/db         0.90  0.015
#
# GalLong(deg),GalLat(deg),RA(J2000-hours),Dec(J2000-deg)
#
2.839983,0.349520,17.848165,-26.323591
2.969506,0.349520,17.853090,-26.212298
3.099029,0.349520,17.858006,-26.100965
3.228552,0.349520,17.862912,-25.989595
3.358075,0.349520,17.867809,-25.878186
3.487598,0.349520,17.872697,-25.766739
3.617121,0.349520,17.877576,-25.655255
3.746644,0.349520,17.882445,-25.543734
3.876167,0.349520,17.887305,-25.432175
4.005690,0.349520,17.892156,-25.320580
4.135213,0.349520,17.896997,-25.208948
4.264736,0.349520,17.901830,-25.097279
4.394259,0.349520,17.906654,-24.985575
4.523782,0.349520,17.911469,-24.873835
4.653305,0.349520,17.916275,-24.762059
4.782828,0.349520,17.921073,-24.650248
4.912351,0.349520,17.925862,-24.538402
5.041874,0.349520,17.930642,-24.426521
-5.041874,-0.349520,17.574596,-33.393220
-4.912351,-0.349520,17.580196,-33.284357
-4.782828,-0.349520,17.585782,-33.175438
-4.653305,-0.349520,17.591354,-33.066465
-4.523782,-0.349520,17.596912,-32.957437
-4.394259,-0.349520,17.602457,-32.848355
-4.264736,-0.349520,17.607989,-32.739219
-4.135213,-0.349520,17.613507,-32.630029
-4.005690,-0.349520,17.619012,-32.520786
-3.876167,-0.349520,17.624503,-32.411490
-3.746644,-0.349520,17.629982,-32.302142
-3.617121,-0.349520,17.635447,-32.192741
-3.487598,-0.349520,17.640899,-32.083289
-3.358075,-0.349520,17.646338,-31.973785
-3.228552,-0.349520,17.651765,-31.864230
-3.099029,-0.349520,17.657178,-31.754625
-2.969506,-0.349520,17.662579,-31.644969
-2.839983,-0.349520,17.667968,-31.535263
-2.710460,-0.349520,17.673344,-31.425507
-2.580937,-0.349520,17.678707,-31.315701
-2.451414,-0.349520,17.684058,-31.205847
-2.321891,-0.349520,17.689397,-31.095944
-2.192368,-0.349520,17.694723,-30.985992
-2.062845,-0.349520,17.700038,-30.875992
-1.933322,-0.349520,17.705340,-30.765945
-1.803799,-0.349520,17.710630,-30.655850
-1.674276,-0.349520,17.715908,-30.545707
-1.544753,-0.349520,17.721175,-30.435518
-1.415230,-0.349520,17.726430,-30.325283
-1.285707,-0.349520,17.731673,-30.215001
-1.156184,-0.349520,17.736904,-30.104673
-1.026661,-0.349520,17.742124,-29.994300
-0.897138,-0.349520,17.747332,-29.883882
-0.767615,-0.349520,17.752529,-29.773418
-0.638092,-0.349520,17.757715,-29.662910
-0.508569,-0.349520,17.762889,-29.552357
-0.379046,-0.349520,17.768053,-29.441760
-0.249523,-0.349520,17.773205,-29.331120
-0.120000,-0.349520,17.778346,-29.220436
0.009523,-0.349520,17.783476,-29.109709
0.139046,-0.349520,17.788595,-28.998939
0.268569,-0.349520,17.793703,-28.888126
0.398092,-0.349520,17.798800,-28.777271
0.527615,-0.349520,17.803887,-28.666374
0.657138,-0.349520,17.808963,-28.555435
0.786661,-0.349520,17.814029,-28.444455
0.916184,-0.349520,17.819084,-28.333433
1.045707,-0.349520,17.824128,-28.222371
1.175230,-0.349520,17.829163,-28.111268
1.304753,-0.349520,17.834187,-28.000124
1.434276,-0.349520,17.839200,-27.888941
1.563799,-0.349520,17.844204,-27.777718
1.693322,-0.349520,17.849197,-27.666455
1.822845,-0.349520,17.854181,-27.555153
1.952368,-0.349520,17.859154,-27.443811
2.081891,-0.349520,17.864117,-27.332432
2.211414,-0.349520,17.869071,-27.221013
2.340937,-0.349520,17.874015,-27.109557
2.470460,-0.349520,17.878949,-26.998062
2.599983,-0.349520,17.883874,-26.886530
2.729506,-0.349520,17.888788,-26.774960
2.859029,-0.349520,17.893694,-26.663354
2.988552,-0.349520,17.898590,-26.551710
3.118075,-0.349520,17.903476,-26.440030
3.247598,-0.349520,17.908353,-26.328313
3.377121,-0.349520,17.913221,-26.216560
3.506644,-0.349520,17.918079,-26.104771
3.636167,-0.349520,17.922929,-25.992947
3.765690,-0.349520,17.927769,-25.881087
3.895213,-0.349520,17.932600,-25.769192
4.024736,-0.349520,17.937423,-25.657262
4.154259,-0.349520,17.942236,-25.545297
4.283782,-0.349520,17.947040,-25.433298
4.413305,-0.349520,17.951836,-25.321265
4.542828,-0.349520,17.956623,-25.209197
4.672351,-0.349520,17.961401,-25.097096
4.801874,-0.349520,17.966171,-24.984962
4.931397,-0.349520,17.970932,-24.872794
5.060920,-0.349520,17.975684,-24.760594
-5.045920,0.393210,17.524815,-32.991722
-4.916397,0.393210,17.530451,-32.883362
-4.786874,0.393210,17.536073,-32.774945
-4.657351,0.393210,17.541681,-32.666469
-4.527828,0.393210,17.547275,-32.557937
-4.398305,0.393210,17.552855,-32.449348
-4.268782,0.393210,17.558422,-32.340703
-4.139259,0.393210,17.563976,-32.232002
-4.009736,0.393210,17.569516,-32.123245
-3.880213,0.393210,17.575043,-32.014433
-3.750690,0.393210,17.580556,-31.905566
-3.621167,0.393210,17.586057,-31.796644
-3.491644,0.393210,17.591544,-31.687669
-3.362121,0.393210,17.597018,-31.578639
-3.232598,0.393210,17.602480,-31.469556
-3.103075,0.393210,17.607928,-31.360420
-2.973552,0.393210,17.613364,-31.251232
-2.844029,0.393210,17.618787,-31.141990
-2.714506,0.393210,17.624198,-31.032697
-2.584983,0.393210,17.629595,-30.923352
-2.455460,0.393210,17.634981,-30.813956
-2.325937,0.393210,17.640354,-30.704508
-2.196414,0.393210,17.645715,-30.595010
-2.066891,0.393210,17.651063,-30.485461
-1.937368,0.393210,17.656400,-30.375863
-1.807845,0.393210,17.661724,-30.266214
-1.678322,0.393210,17.667036,-30.156516
-1.548799,0.393210,17.672336,-30.046769
-1.419276,0.393210,17.677625,-29.936974
-1.289753,0.393210,17.682902,-29.827129
-1.160230,0.393210,17.688166,-29.717237
-1.030707,0.393210,17.693420,-29.607297
-0.901184,0.393210,17.698661,-29.497309
-0.771661,0.393210,17.703892,-29.387274
-0.642138,0.393210,17.709110,-29.277193
-0.512615,0.393210,17.714318,-29.167064
-0.383092,0.393210,17.719514,-29.056890
-0.253569,0.393210,17.724699,-28.946669
-0.124046,0.393210,17.729873,-28.836403
0.005477,0.393210,17.735035,-28.726091
0.135000,0.393210,17.740187,-28.615735
0.264523,0.393210,17.745328,-28.505333
0.394046,0.393210,17.750457,-28.394887
0.523569,0.393210,17.755576,-28.284397
0.653092,0.393210,17.760685,-28.173863
0.782615,0.393210,17.765782,-28.063285
0.912138,0.393210,17.770869,-27.952664
1.041661,0.393210,17.775946,-27.842000
1.171184,0.393210,17.781011,-27.731294
1.300707,0.393210,17.786067,-27.620544
1.430230,0.393210,17.791112,-27.509753
1.559753,0.393210,17.796147,-27.398920
1.689276,0.393210,17.801172,-27.288045
1.818799,0.393210,17.806186,-27.177128
1.948322,0.393210,17.811191,-27.066171
2.077845,0.393210,17.816185,-26.955173
2.207368,0.393210,17.821170,-26.844134
2.336891,0.393210,17.826144,-26.733055
2.466414,0.393210,17.831109,-26.621936
2.595937,0.393210,17.836064,-26.510778
2.725460,0.393210,17.841009,-26.399579
2.854983,0.393210,17.845945,-26.288342
2.984506,0.393210,17.850871,-26.177066
3.114029,0.393210,17.855787,-26.065751
3.243552,0.393210,17.860694,-25.954397
3.373075,0.393210,17.865592,-25.843006
3.502598,0.393210,17.870480,-25.731576
3.632121,0.393210,17.875359,-25.620109
3.761644,0.393210,17.880229,-25.508605
3.891167,0.393210,17.885089,-25.397063
4.020690,0.393210,17.889941,-25.285484
4.150213,0.393210,17.894783,-25.173869
4.279736,0.393210,17.899617,-25.062217
4.409259,0.393210,17.904441,-24.950530
4.538782,0.393210,17.909257,-24.838806
4.668305,0.393210,17.914064,-24.727046
4.797828,0.393210,17.918862,-24.615252
4.927351,0.393210,17.923651,-24.503422
5.056874,0.393210,17.928432,-24.391557
-5.056874,-0.393210,17.576879,-33.429505
-4.927351,-0.393210,17.582478,-33.320619
-4.797828,-0.393210,17.588064,-33.211679
-4.668305,-0.393210,17.593635,-33.102683
-4.538782,-0.393210,17.599193,-32.993632
-4.409259,-0.393210,17.604738,-32.884528
-4.279736,-0.393210,17.610269,-32.775370
-4.150213,-0.393210,17.615786,-32.666158
-4.020690,-0.393210,17.621290,-32.556893
-3.891167,-0.393210,17.626781,-32.447575
-3.761644,-0.393210,17.632259,-32.338205
-3.632121,-0.393210,17.637723,-32.228783
-3.502598,-0.393210,17.643175,-32.119309
-3.373075,-0.393210,17.648614,-32.009784
-3.243552,-0.393210,17.654039,-31.900208
-3.114029,-0.393210,17.659452,-31.790581
-2.984506,-0.393210,17.664853,-31.680904
-2.854983,-0.393210,17.670241,-31.571177
-2.725460,-0.393210,17.675616,-31.461400
-2.595937,-0.393210,17.680979,-31.351574
-2.466414,-0.393210,17.686329,-31.241698
-2.336891,-0.393210,17.691667,-31.131775
-2.207368,-0.393210,17.696993,-31.021802
-2.077845,-0.393210,17.702306,-30.911782
-1.948322,-0.393210,17.707608,-30.801714
-1.818799,-0.393210,17.712898,-30.691599
-1.689276,-0.393210,17.718175,-30.581436
-1.559753,-0.393210,17.723441,-30.471227
-1.430230,-0.393210,17.728695,-30.360972
-1.300707,-0.393210,17.733938,-30.250670
-1.171184,-0.393210,17.739168,-30.140323
-1.041661,-0.393210,17.744387,-30.029930
-0.912138,-0.393210,17.749595,-29.919492
-0.782615,-0.393210,17.754791,-29.809009
-0.653092,-0.393210,17.759976,-29.698481
-0.523569,-0.393210,17.765150,-29.587909
-0.394046,-0.393210,17.770313,-29.477293
-0.264523,-0.393210,17.775464,-29.366633
-0.135000,-0.393210,17.780604,-29.255930
-0.005477,-0.393210,17.785733,-29.145184
0.124046,-0.393210,17.790852,-29.034395
0.253569,-0.393210,17.795959,-28.923564
0.383092,-0.393210,17.801056,-28.812690
0.512615,-0.393210,17.806142,-28.701775
0.642138,-0.393210,17.811218,-28.590817
0.771661,-0.393210,17.816282,-28.479819
0.901184,-0.393210,17.821337,-28.368779
1.030707,-0.393210,17.826381,-28.257698
1.160230,-0.393210,17.831414,-28.146577
1.289753,-0.393210,17.836437,-28.035416
1.419276,-0.393210,17.841450,-27.924214
1.548799,-0.393210,17.846453,-27.812973
1.678322,-0.393210,17.851446,-27.701693
1.807845,-0.393210,17.856429,-27.590373
1.937368,-0.393210,17.861401,-27.479014
2.066891,-0.393210,17.866364,-27.367617
2.196414,-0.393210,17.871317,-27.256181
2.325937,-0.393210,17.876260,-27.144707
2.455460,-0.393210,17.881193,-27.033196
2.584983,-0.393210,17.886117,-26.921646
2.714506,-0.393210,17.891031,-26.810060
2.844029,-0.393210,17.895936,-26.698436
2.973552,-0.393210,17.900831,-26.586775
3.103075,-0.393210,17.905717,-26.475078
3.232598,-0.393210,17.910593,-26.363345
3.362121,-0.393210,17.915460,-26.251576
3.491644,-0.393210,17.920318,-26.139770
3.621167,-0.393210,17.925167,-26.027929
3.750690,-0.393210,17.930006,-25.916053
3.880213,-0.393210,17.934837,-25.804142
4.009736,-0.393210,17.939658,-25.692196
4.139259,-0.393210,17.944471,-25.580215
4.268782,-0.393210,17.949274,-25.468200
4.398305,-0.393210,17.954069,-25.356151
4.527828,-0.393210,17.958856,-25.244068
4.657351,-0.393210,17.963633,-25.131951
4.786874,-0.393210,17.968402,-25.019801
4.916397,-0.393210,17.973162,-24.907618
5.045920,-0.393210,17.977914,-24.795402
-5.030920,0.436900,17.522565,-32.955225
-4.901397,0.436900,17.528201,-32.846888
-4.771874,0.436900,17.533823,-32.738493
-4.642351,0.436900,17.539432,-32.630041
-4.512828,0.436900,17.545026,-32.521532
-4.383305,0.436900,17.550607,-32.412966
-4.253782,0.436900,17.556175,-32.304343
-4.124259,0.436900,17.561729,-32.195665
-3.994736,0.436900,17.567269,-32.086930
-3.865213,0.436900,17.572796,-31.978141
-3.735690,0.436900,17.578310,-31.869296
-3.606167,0.436900,17.583811,-31.760397
-3.476644,0.436900,17.589299,-31.651443
-3.347121,0.436900,17.594774,-31.542436
-3.217598,0.436900,17.600236,-31.433375
-3.088075,0.436900,17.605685,-31.324261
-2.958552,0.436900,17.611121,-31.215094
-2.829029,0.436900,17.616544,-31.105874
-2.699506,0.436900,17.621955,-30.996602
-2.569983,0.436900,17.627354,-30.887279
-2.440460,0.436900,17.632740,-30.777904
-2.310937,0.436900,17.638113,-30.668477
-2.181414,0.436900,17.643474,-30.559000
-2.051891,0.436900,17.648823,-30.449473
-1.922368,0.436900,17.654160,-30.339895
-1.792845,0.436900,17.659485,-30.230267
-1.663322,0.436900,17.664798,-30.120590
-1.533799,0.436900,17.670099,-30.010864
-1.404276,0.436900,17.675388,-29.901089
-1.274753,0.436900,17.680665,-29.791265
-1.145230,0.436900,17.685930,-29.681393
-1.015707,0.436900,17.691184,-29.571473
-0.886184,0.436900,17.696426,-29.461506
-0.756661,0.436900,17.701657,-29.351491
-0.627138,0.436900,17.706876,-29.241429
-0.497615,0.436900,17.712084,-29.131321
-0.368092,0.436900,17.717281,-29.021166
-0.238569,0.436900,17.722466,-28.910965
-0.109046,0.436900,17.727641,-28.800719
0.020477,0.436900,17.732804,-28.690427
0.150000,0.436900,17.737956,-28.580089
0.279523,0.436900,17.743097,-28.469707
0.409046,0.436900,17.748228,-28.359281
0.538569,0.436900,17.753347,-28.248810
0.668092,0.436900,17.758456,-28.138295
0.797615,0.436900,17.763554,-28.027736
0.927138,0.436900,17.768642,-27.917134
1.056661,0.436900,17.773719,-27.806489
1.186184,0.436900,17.778785,-27.695801
1.315707,0.436900,17.783841,-27.585070
1.445230,0.436900,17.788887,-27.474298
1.574753,0.436900,17.793922,-27.363483
1.704276,0.436900,17.798948,-27.252626
1.833799,0.436900,17.803963,-27.141728
1.963322,0.436900,17.808968,-27.030789
2.092845,0.436900,17.813963,-26.919809
2.222368,0.436900,17.818948,-26.808788
2.351891,0.436900,17.823923,-26.697727
2.481414,0.436900,17.828888,-26.586626
2.610937,0.436900,17.833844,-26.475485
2.740460,0.436900,17.838790,-26.364305
2.869983,0.436900,17.843726,-26.253085
2.999506,0.436900,17.848652,-26.141826
3.129029,0.436900,17.853569,-26.030529
3.258552,0.436900,17.858477,-25.919192
3.388075,0.436900,17.863375,-25.807818
3.517598,0.436900,17.868264,-25.696406
3.647121,0.436900,17.873144,-25.584956
3.776644,0.436900,17.878014,-25.473468
3.906167,0.436900,17.882875,-25.361943
4.035690,0.436900,17.887727,-25.250382
4.165213,0.436900,17.892570,-25.138783
4.294736,0.436900,17.897404,-25.027148
4.424259,0.436900,17.902229,-24.915477
4.553782,0.436900,17.907045,-24.803770
4.683305,0.436900,17.911853,-24.692026
4.812828,0.436900,17.916652,-24.580248
4.942351,0.436900,17.921442,-24.468434
-4.942351,-0.436900,17.584763,-33.356872
-4.812828,-0.436900,17.590347,-33.247909
-4.683305,-0.436900,17.595918,-33.138891
-4.553782,-0.436900,17.601476,-33.029818
-4.424259,-0.436900,17.607020,-32.920692
-4.294736,-0.436900,17.612550,-32.811511
-4.165213,-0.436900,17.618067,-32.702277
-4.035690,-0.436900,17.623570,-32.592990
-3.906167,-0.436900,17.629061,-32.483651
-3.776644,-0.436900,17.634538,-32.374259
-3.647121,-0.436900,17.640002,-32.264815
-3.517598,-0.436900,17.645453,-32.155320
-3.388075,-0.436900,17.650891,-32.045774
-3.258552,-0.436900,17.656316,-31.936176
-3.129029,-0.436900,17.661728,-31.826528
-2.999506,-0.436900,17.667128,-31.716830
-2.869983,-0.436900,17.672515,-31.607081
-2.740460,-0.436900,17.677890,-31.497284
-2.610937,-0.436900,17.683252,-31.387437
-2.481414,-0.436900,17.688601,-31.277541
-2.351891,-0.436900,17.693939,-31.167596
-2.222368,-0.436900,17.699264,-31.057604
-2.092845,-0.436900,17.704577,-30.947563
-1.963322,-0.436900,17.709878,-30.837475
-1.833799,-0.436900,17.715167,-30.727339
-1.704276,-0.436900,17.720444,-30.617157
-1.574753,-0.436900,17.725709,-30.506927
-1.445230,-0.436900,17.730962,-30.396652
-1.315707,-0.436900,17.736204,-30.286330
-1.186184,-0.436900,17.741434,-30.175963
-1.056661,-0.436900,17.746653,-30.065551
-0.927138,-0.436900,17.751860,-29.955093
-0.797615,-0.436900,17.757055,-29.844590
-0.668092,-0.436900,17.762239,-29.734043
-0.538569,-0.436900,17.767412,-29.623452
-0.409046,-0.436900,17.772574,-29.512817
-0.279523,-0.436900,17.777725,-29.402138
-0.150000,-0.436900,17.782864,-29.291416
-0.020477,-0.436900,17.787993,-29.180651
0.109046,-0.436900,17.793111,-29.069843
0.238569,-0.436900,17.798217,-28.958993
0.368092,-0.436900,17.803313,-28.848101
0.497615,-0.436900,17.808399,-28.737167
0.627138,-0.436900,17.813474,-28.626191
0.756661,-0.436900,17.818538,-28.515174
0.886184,-0.436900,17.823591,-28.404116
1.015707,-0.436900,17.828634,-28.293017
1.145230,-0.436900,17.833667,-28.181878
1.274753,-0.436900,17.838690,-28.070699
1.404276,-0.436900,17.843702,-27.959479
1.533799,-0.436900,17.848704,-27.848220
1.663322,-0.436900,17.853696,-27.736922
1.792845,-0.436900,17.858678,-27.625585
1.922368,-0.436900,17.863650,-27.514209
2.051891,-0.436900,17.868612,-27.402794
2.181414,-0.436900,17.873564,-27.291341
2.310937,-0.436900,17.878506,-27.179850
2.440460,-0.436900,17.883439,-27.068321
2.569983,-0.436900,17.888362,-26.956755
2.699506,-0.436900,17.893275,-26.845151
2.829029,-0.436900,17.898179,-26.733510
2.958552,-0.436900,17.903074,-26.621833
3.088075,-0.436900,17.907959,-26.510119
3.217598,-0.436900,17.912834,-26.398369
3.347121,-0.436900,17.917701,-26.286583
3.476644,-0.436900,17.922558,-26.174761
3.606167,-0.436900,17.927406,-26.062904
3.735690,-0.436900,17.932244,-25.951012
3.865213,-0.436900,17.937074,-25.839084
3.994736,-0.436900,17.941895,-25.727122
4.124259,-0.436900,17.946707,-25.615126
4.253782,-0.436900,17.951510,-25.503095
4.383305,-0.436900,17.956304,-25.391030
4.512828,-0.436900,17.961090,-25.278931
4.642351,-0.436900,17.965866,-25.166799
4.771874,-0.436900,17.970634,-25.054633
4.901397,-0.436900,17.975394,-24.942434
5.030920,-0.436900,17.980145,-24.830203
-5.015920,0.480590,17.520317,-32.918718
-4.886397,0.480590,17.525953,-32.810405
-4.756874,0.480590,17.531576,-32.702033
-4.627351,0.480590,17.537184,-32.593604
-4.497828,0.480590,17.542779,-32.485118
-4.368305,0.480590,17.548361,-32.376574
-4.238782,0.480590,17.553929,-32.267975
-4.109259,0.480590,17.559483,-32.159319
-3.979736,0.480590,17.565024,-32.050607
-3.850213,0.480590,17.570552,-31.941840
-3.720690,0.480590,17.576066,-31.833017
-3.591167,0.480590,17.581567,-31.724140
-3.461644,0.480590,17.587056,-31.615209
-3.332121,0.480590,17.592531,-31.506223
-3.202598,0.480590,17.597993,-31.397184
-3.073075,0.480590,17.603443,-31.288092
-2.943552,0.480590,17.608879,-31.178947
-2.814029,0.480590,17.614303,-31.069749
-2.684506,0.480590,17.619715,-30.960499
-2.554983,0.480590,17.625113,-30.851196
-2.425460,0.480590,17.630500,-30.741843
-2.295937,0.480590,17.635874,-30.632438
-2.166414,0.480590,17.641236,-30.522982
-2.036891,0.480590,17.646585,-30.413475
-1.907368,0.480590,17.651922,-30.303919
-1.777845,0.480590,17.657248,-30.194312
-1.648322,0.480590,17.662561,-30.084656
-1.518799,0.480590,17.667862,-29.974950
-1.389276,0.480590,17.673152,-29.865196
-1.259753,0.480590,17.678429,-29.755392
-1.130230,0.480590,17.683695,-29.645541
-1.000707,0.480590,17.688950,-29.535641
-0.871184,0.480590,17.694193,-29.425694
-0.741661,0.480590,17.699424,-29.315699
-0.612138,0.480590,17.704644,-29.205658
-0.482615,0.480590,17.709852,-29.095569
-0.353092,0.480590,17.715049,-28.985434
-0.223569,0.480590,17.720235,-28.875253
-0.094046,0.480590,17.725410,-28.765026
0.035477,0.480590,17.730574,-28.654754
0.165000,0.480590,17.735727,-28.544436
0.294523,0.480590,17.740868,-28.434074
0.424046,0.480590,17.745999,-28.323666
0.553569,0.480590,17.751119,-28.213215
0.683092,0.480590,17.756229,-28.102719
0.812615,0.480590,17.761327,-27.992179
0.942138,0.480590,17.766415,-27.881596
1.071661,0.480590,17.771493,-27.770970
1.201184,0.480590,17.776560,-27.660301
1.330707,0.480590,17.781617,-27.549589
1.460230,0.480590,17.786663,-27.438834
1.589753,0.480590,17.791699,-27.328038
1.719276,0.480590,17.796725,-27.217200
1.848799,0.480590,17.801741,-27.106320
1.978322,0.480590,17.806746,-26.995399
2.107845,0.480590,17.811742,-26.884437
2.237368,0.480590,17.816727,-26.773435
2.366891,0.480590,17.821703,-26.662392
2.496414,0.480590,17.826669,-26.551309
2.625937,0.480590,17.831625,-26.440185
2.755460,0.480590,17.836571,-26.329023
2.884983,0.480590,17.841508,-26.217820
3.014506,0.480590,17.846435,-26.106579
3.144029,0.480590,17.851353,-25.995299
3.273552,0.480590,17.856261,-25.883980
3.403075,0.480590,17.861160,-25.772623
3.532598,0.480590,17.866049,-25.661228
3.662121,0.480590,17.870929,-25.549795
3.791644,0.480590,17.875800,-25.438324
3.921167,0.480590,17.880662,-25.326817
4.050690,0.480590,17.885515,-25.215272
4.180213,0.480590,17.890358,-25.103690
4.309736,0.480590,17.895193,-24.992071
4.439259,0.480590,17.900019,-24.880417
4.568782,0.480590,17.904836,-24.768726
4.698305,0.480590,17.909644,-24.656999
4.827828,0.480590,17.914443,-24.545237
4.957351,0.480590,17.919233,-24.433440
-4.957351,-0.480590,17.587049,-33.393116
-4.827828,-0.480590,17.592633,-33.284130
-4.698305,-0.480590,17.598204,-33.175090
-4.568782,-0.480590,17.603760,-33.065995
-4.439259,-0.480590,17.609304,-32.956846
-4.309736,-0.480590,17.614833,-32.847643
-4.180213,-0.480590,17.620350,-32.738387
-4.050690,-0.480590,17.625852,-32.629079
-3.921167,-0.480590,17.631342,-32.519717
-3.791644,-0.480590,17.636819,-32.410304
-3.662121,-0.480590,17.642282,-32.300839
-3.532598,-0.480590,17.647732,-32.191322
-3.403075,-0.480590,17.653170,-32.081754
-3.273552,-0.480590,17.658594,-31.972135
-3.144029,-0.480590,17.664006,-31.862466
-3.014506,-0.480590,17.669405,-31.752746
-2.884983,-0.480590,17.674791,-31.642977
-2.755460,-0.480590,17.680165,-31.533158
-2.625937,-0.480590,17.685527,-31.423291
-2.496414,-0.480590,17.690876,-31.313374
-2.366891,-0.480590,17.696212,-31.203409
-2.237368,-0.480590,17.701537,-31.093396
-2.107845,-0.480590,17.706849,-30.983335
-1.978322,-0.480590,17.712150,-30.873226
-1.848799,-0.480590,17.717438,-30.763070
-1.719276,-0.480590,17.722714,-30.652868
-1.589753,-0.480590,17.727979,-30.542618
-1.460230,-0.480590,17.733231,-30.432323
-1.330707,-0.480590,17.738472,-30.321982
-1.201184,-0.480590,17.743702,-30.211595
-1.071661,-0.480590,17.748919,-30.101162
-0.942138,-0.480590,17.754126,-29.990685
-0.812615,-0.480590,17.759320,-29.880163
-0.683092,-0.480590,17.764504,-29.769597
-0.553569,-0.480590,17.769676,-29.658986
-0.424046,-0.480590,17.774837,-29.548332
-0.294523,-0.480590,17.779987,-29.437634
-0.165000,-0.480590,17.785126,-29.326893
-0.035477,-0.480590,17.790254,-29.216109
0.094046,-0.480590,17.795371,-29.105283
0.223569,-0.480590,17.800477,-28.994414
0.353092,-0.480590,17.805572,-28.883503
0.482615,-0.480590,17.810657,-28.772550
0.612138,-0.480590,17.815731,-28.661556
0.741661,-0.480590,17.820794,-28.550521
0.871184,-0.480590,17.825847,-28.439445
1.000707,-0.480590,17.830890,-28.328328
1.130230,-0.480590,17.835922,-28.217170
1.259753,-0.480590,17.840943,-28.105973
1.389276,-0.480590,17.845955,-27.994736
1.518799,-0.480590,17.850956,-27.883459
1.648322,-0.480590,17.855948,-27.772143
1.777845,-0.480590,17.860929,-27.660788
1.907368,-0.480590,17.865900,-27.549395
2.036891,-0.480590,17.870861,-27.437963
2.166414,-0.480590,17.875813,-27.326492
2.295937,-0.480590,17.880754,-27.214984
2.425460,-0.480590,17.885686,-27.103438
2.554983,-0.480590,17.890608,-26.991855
2.684506,-0.480590,17.895521,-26.880234
2.814029,-0.480590,17.900424,-26.768577
2.943552,-0.480590,17.905318,-26.656883
3.073075,-0.480590,17.910202,-26.545152
3.202598,-0.480590,17.915077,-26.433385
3.332121,-0.480590,17.919943,-26.321583
3.461644,-0.480590,17.924799,-26.209745
3.591167,-0.480590,17.929646,-26.097871
3.720690,-0.480590,17.934484,-25.985963
3.850213,-0.480590,17.939313,-25.874019
3.979736,-0.480590,17.944133,-25.762041
4.109259,-0.480590,17.948944,-25.650028
4.238782,-0.480590,17.953747,-25.537981
4.368305,-0.480590,17.958540,-25.425901
4.497828,-0.480590,17.963325,-25.313786
4.627351,-0.480590,17.968101,-25.201638
4.756874,-0.480590,17.972868,-25.089457
4.886397,-0.480590,17.977627,-24.977243
5.015920,-0.480590,17.982377,-24.864996
-5.000920,0.524280,17.518070,-32.882203
-4.871397,0.524280,17.523707,-32.773913
-4.741874,0.524280,17.529330,-32.665564
-4.612351,0.524280,17.534939,-32.557158
-4.482828,0.524280,17.540535,-32.448695
-4.353305,0.524280,17.546116,-32.340174
-4.223782,0.524280,17.551685,-32.231597
-4.094259,0.524280,17.557239,-32.122964
-3.964736,0.524280,17.562781,-32.014275
-3.835213,0.524280,17.568309,-31.905530
-3.705690,0.524280,17.573824,-31.796730
-3.576167,0.524280,17.579325,-31.687875
-3.446644,0.524280,17.584814,-31.578966
-3.317121,0.524280,17.590290,-31.470002
-3.187598,0.524280,17.595752,-31.360985
-3.058075,0.524280,17.601202,-31.251915
-2.928552,0.524280,17.606639,-31.142791
-2.799029,0.524280,17.612064,-31.033615
-2.669506,0.524280,17.617476,-30.924386
-2.539983,0.524280,17.622875,-30.815106
-2.410460,0.524280,17.628262,-30.705773
-2.280937,0.524280,17.633636,-30.596390
-2.151414,0.524280,17.638999,-30.486955
-2.021891,0.524280,17.644349,-30.377470
-1.892368,0.524280,17.649686,-30.267934
-1.762845,0.524280,17.655012,-30.158348
-1.633322,0.524280,17.660326,-30.048713
-1.503799,0.524280,17.665628,-29.939028
-1.374276,0.524280,17.670918,-29.829294
-1.244753,0.524280,17.676196,-29.719511
-1.115230,0.524280,17.681462,-29.609680
-0.985707,0.524280,17.686717,-29.499801
-0.856184,0.524280,17.691960,-29.389874
-0.726661,0.524280,17.697192,-29.279900
-0.597138,0.524280,17.702413,-29.169878
-0.467615,0.524280,17.707622,-29.059810
-0.338092,0.524280,17.712819,-28.949695
-0.208569,0.524280,17.718006,-28.839533
-0.079046,0.524280,17.723181,-28.729326
0.050477,0.524280,17.728345,-28.619073
0.180000,0.524280,17.733499,-28.508775
0.309523,0.524280,17.738641,-28.398432
0.439046,0.524280,17.743772,-28.288044
0.568569,0.524280,17.748893,-28.177611
0.698092,0.524280,17.754003,-28.067135
0.827615,0.524280,17.759102,-27.956614
0.957138,0.524280,17.764191,-27.846050
1.086661,0.524280,17.769269,-27.735443
1.216184,0.524280,17.774337,-27.624792
1.345707,0.524280,17.779394,-27.514099
1.475230,0.524280,17.784441,-27.403363
1.604753,0.524280,17.789477,-27.292586
1.734276,0.524280,17.794504,-27.181766
1.863799,0.524280,17.799520,-27.070905
1.993322,0.524280,17.804526,-26.960002
2.122845,0.524280,17.809522,-26.849058
2.252368,0.524280,17.814508,-26.738074
2.381891,0.524280,17.819485,-26.627049
2.511414,0.524280,17.824451,-26.515983
2.640937,0.524280,17.829408,-26.404878
